bodyid,pre,post,upstream,downstream,status,name,voxels,soma,side,connectivity.type,cell.type,class,cellBodyFiber,glomerulus,layer,ct.layer,axon.outputs,dend.outputs,axon.inputs,dend.inputs,total.length,axon.length,dend.length,pd.length,segregation_index,is_canonical,across_dataset_cluster,notes
1692817033,1822,2994,2994,14402,Traced,VA7l_adPN_R,2578008393,False,right,VA7l_adPN,VA7l_adPN,uPN,AVM01,VA7l,2.359,2.0,9283.0,4961.0,392.0,2571.0,3112.27030620237,786.45776971518,1632.4004247396301,237.316150103119,0.18071843486065303,True,14,
1882083076,705,1721,1721,5308,Traced,VA7m_lPN_R,1233250315,True,right,VA7m_lPN,VA7m_lPN,uPN,AVM02,VA7m,2.1959999999999997,2.0,4018.0,1271.0,238.0,1459.0,2018.4561382993202,438.679768186064,1018.9867570182,220.116217296381,0.27620193594537,True,99,
5813050729,718,1806,1806,5445,Traced,VA7m_lPN_R,1394097506,True,right,VA7m_lPN,VA7m_lPN,uPN,AVM02,VA7m,2.214,2.0,4172.0,1257.0,257.0,1532.0,2221.8008922397103,470.59237984836096,1111.08437905004,225.96723208964198,0.282341709476089,True,99,
5813055180,653,1613,1613,4804,Traced,VA7m_lPN_R,1182504167,True,right,VA7m_lPN,VA7m_lPN,uPN,AVM02,VA7m,2.211,2.0,3571.0,1188.0,228.0,1368.0,1979.43540015605,385.412126632515,1006.2901957344199,224.211670399361,0.266314419684814,True,99,
606090268,2362,4489,4489,18776,Traced,VC1_lPN_R,3897463029,True,right,VC1_lPN,VC1_lPN,uPN,AVM02,VC1,2.314,2.0,12416.0,6332.0,616.0,3856.0,4475.40788743541,1036.6140332275302,2340.6201358640196,220.462103166626,0.187909011330772,True,103,
1850706912,1985,3886,3886,15509,Traced,VC2_lPN_R,3210399523,True,right,VC2_lPN,VC2_lPN,uPN,AVM02,VC2,2.238,2.0,11286.0,4201.0,683.0,3181.0,3638.6878469219,1027.92096795579,1702.99111498912,222.24051935137,0.20771855924556099,True,98,
1914823337,885,2422,2422,6424,Traced,VC3l_adPN_R,1618282186,True,right,VC3l_adPN,VC3l_adPN,uPN,AVM01,VC3l,2.275,2.0,4706.0,1710.0,320.0,2087.0,2498.8406377680603,506.11422397933404,1350.51658151926,202.16006298166099,0.26429404963154396,True,35,
693125078,836,2101,2101,6484,Traced,VC3l_adPN_R,1597006614,True,right,VC3l_adPN,VC3l_adPN,uPN,AVM01,VC3l,2.224,2.0,5043.0,1432.0,379.0,1715.0,2494.27146853225,555.179648518356,1180.69467718486,202.84585696874402,0.256560407812094,True,35,
5813000276,854,2122,2122,6674,Traced,VC3l_adPN_R,1652928464,True,right,VC3l_adPN,VC3l_adPN,uPN,AVM01,VC3l,2.235,2.0,5152.0,1498.0,398.0,1709.0,2535.6766801577696,619.3311218103,1289.0091733972802,200.73377788174702,0.244996873065824,True,35,
1818307672,743,1107,1107,5719,Traced,VC3m_lvPN_R,1319334012,True,right,VC3m_lvPN,VC3m_lvPN,uPN,AVM06,VC3m,2.256,2.0,4584.0,1131.0,216.0,884.0,1704.2020917406398,428.815323708424,775.249784052894,211.739969060199,0.24892042943386397,True,52,
1442819296,1094,1718,1718,9280,Traced,VC3m_lvPN_R,1784944164,True,right,VC3m_lvPN,VC3m_lvPN,uPN,AVM06,VC3m,2.252,2.0,7874.0,1372.0,296.0,1412.0,2208.44741187487,551.950409890269,1058.5939409695,224.300101051963,0.324657706205044,True,51,
662776660,1242,2267,2267,10558,Traced,VC3m_lvPN_R,1950510178,True,right,VC3m_lvPN,VC3m_lvPN,uPN,AVM06,VC3m,2.267,2.0,8890.0,1654.0,350.0,1904.0,2458.20840774236,564.079357537331,1294.33572721738,212.34170814037398,0.337516712073212,True,51,
788306724,808,2131,2131,6046,Traced,VC4_adPN_R,1362016069,False,right,VC4_adPN,VC4_adPN,uPN,AVM01,VC4,2.222,2.0,4497.0,1546.0,194.0,1923.0,2405.75627328857,465.47120629599004,1284.7445443864199,204.06828606073003,0.316697520869245,True,40,
754854077,747,1199,1199,6330,Traced,VC4_adPN_R,1108000278,True,right,VC4_adPN,VC4_adPN,uPN,AVM01,VC4,2.266,2.0,5718.0,606.0,258.0,922.0,1702.6751103859601,478.42938169913805,678.806586472461,228.054972577779,0.36004844830868105,True,40,
5813055147,1005,2371,2371,7980,Traced,VC4_adPN_R,1638305176,True,right,VC4_adPN,VC4_adPN,uPN,AVM01,VC4,2.182,2.0,6314.0,1657.0,278.0,2081.0,2542.35012523124,566.097373566044,1316.13068746003,199.668711259556,0.32992194970363103,True,40,
632751823,151,203,203,1174,Traced,VC5_lvPN_R,354275846,True,right,VC5_lvPN,VC5_lvPN,uPN,AVM06,VC5,2.09,2.0,1012.0,0.0,46.0,155.0,1110.74095033301,241.06362177547902,342.539338010436,300.483932607224,0.652587428473006,False,74,
636789080,2589,6306,6306,21000,Traced,VC5_adPN_R,4577542160,True,right,VC5_adPN,VC5_adPN,uPN,AVM01,VC5,2.25,2.0,15450.0,5415.0,809.0,5457.0,5582.18288847676,994.256170497824,3466.7278975326003,220.429402123143,0.266701898719293,True,28,
5812995098,173,177,177,1403,Traced,VC5_lvPN_R,385628730,True,right,VC5_lvPN,VC5_lvPN,uPN,AVM06,VC5,2.065,2.0,1249.0,0.0,29.0,136.0,1186.8415364026598,300.52174545505903,261.960283742013,309.631479904015,0.7282169516420419,False,74,
1849684319,162,210,210,1231,Traced,VC5_lvPN_R,391093063,True,right,VC5_lvPN,VC5_lvPN,uPN,AVM06,VC5,2.0380000000000003,2.0,1205.0,0.0,36.0,165.0,1095.92264012385,267.30650259162104,293.036407395754,309.976963309395,0.7175870013308001,False,74,
1788685103,489,585,585,4869,Traced,M_l2PN10t19_R,918388165,True,right,M_l2PN10t19,M_l2PN10t19,mPN,AVM03,mPN,2.7969999999999997,3.0,4132.0,724.0,189.0,389.0,1830.9450955119698,437.099810325726,786.984295516227,104.648865206677,0.18724398007906198,False,185,
757556799,696,1589,1589,7270,Traced,VL1_vPN_R,1178150056,True,right,VL1_vPN,VL1_vPN,uPN,AVM04,VL1,2.437,2.0,7090.0,179.0,716.0,859.0,3110.75985954878,1219.96604807781,1091.69315808232,235.655252765223,0.30734688193051696,False,163,
2166133204,862,2677,2677,6860,Traced,VL1_ilPN,796521783,False,right,VL1_ilPN,VL1_ilPN,uPN,,VL1,2.164,2.0,3995.0,2833.0,278.0,2388.0,2882.9355139310496,381.089033581222,1946.62674718388,97.75588305648779,0.17890272824055803,True,3,
1912789965,906,3560,3560,6961,Traced,VL1_ilPN,1119350462,False,right,VL1_ilPN,VL1_ilPN,uPN,,VL1,2.154,2.0,3577.0,3374.0,265.0,3284.0,3466.24859796164,429.209208645577,2377.46116853064,212.248746622356,0.169458302723947,True,3,
1889883818,160,833,833,1608,Traced,VL2a_vPN_R,361595670,False,right,VL2a_vPN,VL2a_vPN,uPN,AVM04,VL2a,2.229,2.0,1474.0,81.0,73.0,755.0,1299.75475694471,211.032055878562,677.016934598563,235.83211857170102,0.6360341322754219,False,136,
5813069089,3100,6901,6901,23198,Traced,VL2a_adPN_R,4731364034,False,right,VL2a_adPN,VL2a_adPN,uPN,AVM01,VL2a,2.15,2.0,17020.0,6071.0,607.0,6262.0,5178.44937112857,894.125634508579,3367.9708701530603,227.46500248976398,0.306380888984504,True,47,
948834414,169,775,775,1839,Traced,VL2a_vPN_R,398114037,False,right,VL2a_vPN,VL2a_vPN,uPN,AVM04,VL2a,2.174,2.0,1836.0,3.0,58.0,699.0,1272.54602216095,235.033247810834,557.990647098702,247.063665017646,0.8221638548325508,False,136,
5813077810,165,605,605,1827,Traced,VL2a_vPN_R,407868767,False,right,VL2a_vPN,VL2a_vPN,uPN,AVM04,VL2a,2.239,2.0,1773.0,0.0,37.0,532.0,1267.61253838214,215.157230623751,522.029274136127,274.143461493598,0.860956206831855,False,136,
824353701,188,746,746,2199,Traced,VL2p_vPN_R,471561792,False,right,VL2p_vPN,VL2p_vPN,uPN,AVM04,VL2p,2.251,2.0,2058.0,11.0,31.0,714.0,1430.95572214626,219.132413698321,766.9772296617799,210.550963318483,0.865788782004378,False,148,
1944507292,3517,7287,7287,29739,Traced,VL2p_adPN_R,5755851674,True,right,VL2p_adPN,VL2p_adPN,uPN,,VL2p,2.234,2.0,22966.0,6724.0,914.0,6348.0,5853.0122155791105,1143.55561313407,3602.25139844984,234.650061018531,0.293664375145731,True,32,
1850711304,1459,2240,2240,11429,Traced,VM1_lPN_R,2803198577,True,right,VM1_lPN,VM1_lPN,uPN,AVM02,VM1,2.209,2.0,8725.0,2328.0,425.0,1790.0,2701.6884978102103,573.493326637921,1204.92783260175,225.800437228275,0.241534902647168,True,96,
727472481,575,317,317,4779,Traced,VM2_adPN_R,1050343056,True,right,VM2_adPN,VM2_adPN,uPN,AVM01,VM2,3.3,4.0,3553.0,747.0,147.0,131.0,1064.65857381108,305.783075511834,193.868582661673,305.63694064201,0.0572780675002883,True,36,
697132371,562,237,237,4974,Traced,VM2_adPN_R,1061334038,True,right,VM2_adPN,VM2_adPN,uPN,AVM01,VM2,3.737,4.0,3765.0,730.0,137.0,59.0,987.336935200605,280.509814569383,106.907917764544,328.398997759134,0.0135720600491694,True,36,
1977916288,1055,1214,1214,8234,Traced,VM3_adPN_R,1398723041,False,right,VM3_adPN,VM3_adPN,uPN,AVM01,VM3,2.781,3.0,7103.0,1090.0,445.0,738.0,1890.75059420608,626.902491400272,581.542224195977,303.803060034637,0.177149124984282,True,29,
1851389175,1019,1205,1205,8172,Traced,VM3_adPN_R,1805679417,True,right,VM3_adPN,VM3_adPN,uPN,AVM01,VM3,2.5980000000000003,3.0,7304.0,772.0,501.0,674.0,1987.0441606345998,676.625466464591,481.771937384309,306.629633989606,0.18808004849561497,True,29,
694834412,1339,1993,1993,10304,Traced,VM4_adPN_R,1956719743,False,right,VM4_adPN,VM4_adPN,uPN,AVM01,VM4,2.199,2.0,8153.0,2064.0,458.0,1517.0,2547.23541194934,769.845995424009,1138.25599819675,216.676252173456,0.216827007928502,True,39,
726207450,400,1123,1123,2990,Traced,VM4_lvPN_R,938741133,True,right,VM4_lvPN,VM4_lvPN,uPN,AVM06,VM4,2.1590000000000003,2.0,2426.0,439.0,146.0,969.0,1404.1858520797698,248.530304165847,701.468200829288,236.146895239942,0.39236944596661605,True,52,
1850024931,351,779,779,2787,Traced,VM4_lvPN_R,766247169,True,right,VM4_lvPN,VM4_lvPN,uPN,AVM06,VM4,2.18,2.0,2407.0,342.0,103.0,653.0,1218.39771668729,167.712343242931,528.574134298809,300.43883522534304,0.41449205598519506,True,52,
1914140664,553,1883,1883,4163,Traced,VM5d_adPN_R,874161734,False,right,VM5d_adPN,VM5d_adPN,uPN,AVM01,VM5d,2.129,2.0,2868.0,1104.0,323.0,1523.0,1980.1353632111397,482.1866646345599,904.836093698553,250.567911534039,0.22060348134067603,True,11,
1888572074,476,1712,1712,3654,Traced,VM5d_adPN_R,954094867,True,right,VM5d_adPN,VM5d_adPN,uPN,AVM01,VM5d,2.11,2.0,2688.0,866.0,165.0,1508.0,1839.39737219823,348.411158938914,892.518094617809,272.477759372377,0.33228508194614,True,11,
1006258344,533,1853,1853,4017,Traced,VM5d_adPN_R,855995711,False,right,VM5d_adPN,VM5d_adPN,uPN,AVM01,VM5d,2.137,2.0,2903.0,1041.0,203.0,1622.0,1862.8366328575303,366.17130680779405,961.603901613636,257.932816186008,0.29675148040249893,True,11,
1914823414,583,2115,2115,4329,Traced,VM5d_adPN_R,944238847,True,right,VM5d_adPN,VM5d_adPN,uPN,AVM01,VM5d,2.121,2.0,2986.0,1281.0,169.0,1901.0,2074.64322471265,342.32690461436,1144.99346132065,255.59152558361,0.29967394838359,True,11,
5813024712,413,1405,1405,3525,Traced,VM5d_adPN_R,633157617,False,right,VM5d_adPN,VM5d_adPN,uPN,AVM01,VM5d,2.108,2.0,2765.0,745.0,153.0,1208.0,1487.4457106908899,350.641836784227,675.672648217883,252.933676345552,0.34213530786915697,True,11,
2010992546,724,2340,2340,5205,Traced,VM5v_adPN_R,1491508613,True,right,VM5v_adPN,VM5v_adPN,uPN,AVM01,VM5v,2.105,2.0,3548.0,1621.0,249.0,2073.0,2424.37187973717,448.947055853261,1335.6585909708099,204.391627509631,0.255675160092432,True,12,
5813034571,797,2354,2354,5829,Traced,VM5v_adPN_R,1501491651,True,right,VM5v_adPN,VM5v_adPN,uPN,AVM01,VM5v,2.15,2.0,3957.0,1841.0,256.0,2085.0,2439.78649096686,443.90221717032205,1361.58103212863,214.13921464544998,0.246697536093555,True,12,
1851393805,1213,2371,2371,9102,Traced,VM7d_adPN_R,1920238853,True,right,VM7d_adPN,VM7d_adPN,uPN,AVM01,VM7d,2.182,2.0,6861.0,2166.0,286.0,2048.0,2600.2525702903,563.083757041909,1343.9931635578,210.708856813685,0.285933924864102,True,33,
5813050727,1420,2480,2480,10794,Traced,VM7d_adPN_R,2197593652,True,right,VM7d_adPN,VM7d_adPN,uPN,AVM01,VM7d,2.24,2.0,8294.0,2477.0,337.0,2121.0,2754.85950075949,560.8821360667121,1397.52643251465,198.552586006873,0.276249994225034,True,33,
1889253763,962,1750,1750,7194,Traced,VM7v_adPN_R,1475495275,True,right,VM7v_adPN,VM7v_adPN,uPN,AVM01,VM7v,2.182,2.0,5545.0,1585.0,243.0,1478.0,2106.2936326459303,515.372195933791,976.032485591693,233.882958230612,0.282225541131895,True,34,
693479072,987,2080,2080,7236,Traced,VM7v_adPN_R,1605547805,False,right,VM7v_adPN,VM7v_adPN,uPN,AVM01,VM7v,2.171,2.0,5179.0,1900.0,167.0,1869.0,2389.4663526051604,467.12902886377196,1230.1149161009698,231.179928961781,0.306894121353937,True,34,
947513805,105,299,299,1024,Traced,M_vPNml62_R,229235863,False,right,M_vPNml62,M_vPNml62,mPN,AVM04,mPN,2.967,3.0,983.0,41.0,37.0,261.0,972.493783187049,186.40368127289102,435.463613585079,192.39731350038602,0.604563782505863,False,131,
5812983053,157,326,326,1699,Traced,M_vPNml60_R,303450779,False,right,M_vPNml60,M_vPNml60,mPN,AVM04,mPN,2.4130000000000003,2.0,1558.0,92.0,46.0,270.0,1107.04824091761,130.651623168747,582.856577403877,225.12005607586102,0.522476960975663,False,135,
1639234609,568,1655,1655,4721,Traced,VP1d_il2PN(dALT),875462913,False,right,VP1d_il2PN,VP1d_il2PN,uPN,,VP1d,2.589,3.0,2223.0,2242.0,77.0,1549.0,2012.5156646101398,248.300538545154,1265.1173837975,255.744034114813,0.17904227547008603,False,195,
1070613107,116,334,334,1242,Traced,M_vPNml61_R,298750503,True,right,M_vPNml61,M_vPNml61,mPN,AVM04,mPN,2.822,3.0,1176.0,58.0,27.0,304.0,1068.0370676055802,160.32417588855802,475.74120249781197,201.63852357222302,0.6427005604414039,False,131,
1639243580,612,2062,2062,5174,Traced,VP1d_il2PN(dALT),954713779,False,right,VP1d_il2PN,VP1d_il2PN,uPN,,VP1d,2.515,3.0,2628.0,2487.0,97.0,1948.0,2391.5619471636,282.821525661647,1563.8499678443302,267.058056936506,0.19213010529049102,False,195,
976830572,155,399,399,1678,Traced,M_vPNml60_R,274168714,False,right,M_vPNml60,M_vPNml60,mPN,AVM04,mPN,2.395,2.0,1580.0,74.0,25.0,368.0,1174.0579053852198,126.79124968872298,682.558128949359,196.37061409685,0.671847175461385,False,135,
1039237469,146,380,380,1843,Traced,M_vPNml61_R,256754417,False,right,M_vPNml61,M_vPNml61,mPN,AVM04,mPN,2.911,3.0,1783.0,43.0,53.0,326.0,1194.27957118853,180.105900170704,619.335232658382,209.85965876760503,0.631403595744082,False,133,
975457916,151,298,298,1478,Traced,M_vPNml60_R,242312401,False,right,M_vPNml60,M_vPNml60,mPN,AVM04,mPN,2.4130000000000003,2.0,1379.0,99.0,22.0,266.0,1067.61761654017,154.050705699129,566.222502253278,214.655107309625,0.58423575406431,False,135,
5901222731,2113,4087,4087,15948,Traced,VP1d+VP4_l2PN2(lALT)_R,2904336647,True,right,VP1d+VP4_l2PN2,VP1d+VP4_l2PN2,biPN,AVM03,VP1d,2.832,3.0,8862.0,6869.0,770.0,3304.0,5124.97345322275,865.717112105208,2607.52983970373,243.75138009410801,0.09618448977788199,False,181,
1727979406,2277,4279,4279,19720,Traced,VP1d+VP4_l2PN1_R,3982040129,True,right,VP1d+VP4_l2PN1,VP1d+VP4_l2PN1,biPN,AVM03,VP1d,2.708,3.0,14756.0,4532.0,1099.0,3152.0,4951.54068663656,1225.4447870803199,2697.8274866680604,249.33160528567402,0.172922426803412,False,179,
509626405,206,431,431,2004,Traced,VP1l+_lvPN_R,491985910,True,right,VP1l+_lvPN,VP1l+_lvPN,uPN,AVM06,VP1l,2.09,2.0,1971.0,18.0,91.0,329.0,1551.50455850728,369.568886678193,631.673348828298,207.86383924047698,0.601927591061156,False,69,
5812996748,179,536,536,1668,Traced,VP1l+_lvPN_R,550430863,True,right,VP1l+_lvPN,VP1l+_lvPN,uPN,AVM06,VP1l,2.151,2.0,1511.0,157.0,134.0,394.0,1627.6403980072198,369.17414958391197,700.4289160134019,220.258756383022,0.34476865382444605,False,69,
2289223313,163,354,354,1599,Traced,VP1l+_lvPN_R,423680388,True,right,VP1l+_lvPN,VP1l+_lvPN,uPN,AVM06,VP1l,2.077,2.0,1549.0,44.0,95.0,257.0,1288.3946089452802,332.14614645169496,422.91416117324303,213.522489732971,0.46911886193762103,False,69,
850717220,584,1067,1067,5665,Traced,VP1l+VP3_ilPN,847941119,False,right,VP1l+VP3_ilPN,VP1l+VP3_ilPN,biPN,,VP1l,2.1430000000000002,2.0,2282.0,3124.0,104.0,952.0,2284.22709924933,215.200510001311,1529.6482503288598,47.8040761599323,0.0814816212082353,False,1,
603785283,693,1362,1362,6529,Traced,VP1l+VP3_ilPN,998921705,False,right,VP1l+VP3_ilPN,VP1l+VP3_ilPN,biPN,,VP1l,2.1430000000000002,2.0,5646.0,811.0,243.0,1101.0,2861.11671293766,610.7021718248001,1434.5203285670002,207.286791064544,0.35394930362988003,False,1,
5813040515,796,1733,1733,7076,Traced,VP3+VP1l_ivPN,1209862942,False,right,VP3+VP1l_ivPN,VP3+VP1l_ivPN,biPN,,VP1l,2.504,2.0,5312.0,1686.0,164.0,1548.0,2047.2470139435,361.944603887184,1279.1029519694198,173.71252500915799,0.31066746031757697,False,196,
1755556097,809,1513,1513,7030,Traced,VP3+VP1l_ivPN,1206958451,False,right,VP3+VP1l_ivPN,VP3+VP1l_ivPN,biPN,,VP1l,2.478,2.0,5378.0,1617.0,150.0,1352.0,1812.60227742161,304.119422984248,1250.3545004189,58.7033832319255,0.30992626630383,False,196,
664814903,334,1085,1085,2747,Traced,VP1m+_lvPN(t2ALT)_R,914020772,True,right,VP1m+_lvPN,VP1m+_lvPN,uPN,AVM06,VP1m,2.386,2.0,2665.0,0.0,459.0,611.0,2826.82348967848,1115.621905965,967.326229948576,259.568549989164,0.41721612552664206,False,67,AL-t2PN1 (Tanaka et al. JCN 2012)
5813056072,2318,4336,4336,19533,Traced,VP1m_l2PN(lALT)_R,3134654673,True,right,VP1m_l2PN,VP1m_l2PN,uPN,AVM03,VP1m,2.424,2.0,13036.0,6272.0,592.0,3725.0,5409.774196930321,1221.33392179783,2955.8572267939003,252.12553235352996,0.19555715242948202,False,165,
663787020,361,1186,1186,3004,Traced,VP1m+_lvPN(t2ALT)_R,927306877,True,right,VP1m+_lvPN,VP1m+_lvPN,uPN,AVM06,VP1m,2.436,2.0,2828.0,148.0,436.0,726.0,2864.02596935296,1057.92309759237,1079.68849364452,257.678918803481,0.315896908523757,False,67,AL-t2PN1 (Tanaka et al. JCN 2012)
1943811736,212,624,624,1553,Traced,VP1m+VP2_lvPN2_R,410298145,True,right,VP1m+VP2_lvPN2,VP1m+VP2_lvPN2,biPN,AVM06,VP1m,2.204,2.0,1181.0,367.0,163.0,449.0,1700.75567787401,379.94860489661005,822.1807438965931,251.699513067998,0.178230325365691,False,58,
1943812176,288,568,568,2309,Traced,VP1m+VP2_lvPN2_R,378083399,False,right,VP1m+VP2_lvPN2,VP1m+VP2_lvPN2,biPN,AVM06,VP1m,2.19,2.0,1745.0,433.0,139.0,422.0,1813.13863992047,378.327793891003,934.1211845334351,232.30931426413997,0.216074850085437,False,58,
1975187675,272,708,708,2035,Traced,VP1m+VP2_lvPN2_R,510004282,True,right,VP1m+VP2_lvPN2,VP1m+VP2_lvPN2,biPN,AVM06,VP1m,2.242,2.0,1636.0,398.0,208.0,493.0,1857.4171612459802,459.277561042811,903.8049959160879,235.953074310731,0.18914980911081303,False,58,
1944502935,549,1920,1920,5041,Traced,VP1m+VP5_ilPN,815129497,False,right,VP1m+VP5_ilPN,VP1m+VP5_ilPN,biPN,,VP1m,2.256,2.0,3786.0,1028.0,109.0,1803.0,2728.6135329395997,312.749483778887,1929.928472119,42.5061082063715,0.41417343662442796,False,4,
2069648663,425,1428,1428,4109,Traced,VP1m+VP5_ilPN,489361043,False,right,VP1m+VP5_ilPN,VP1m+VP5_ilPN,biPN,,VP1m,2.248,2.0,3561.0,487.0,103.0,1319.0,2217.50935303054,353.535024359097,1277.53456555656,182.22741793987302,0.514371555704342,False,4,
1858901026,910,1207,1207,6202,Traced,VP2+_adPN_R,1157645035,True,right,VP2+_adPN,VP2+_adPN,uPN,AVM01,VP2,2.609,3.0,6004.0,116.0,497.0,671.0,3312.1693612305894,1080.89475373385,1271.9499949558901,251.689822930448,0.350134480900662,False,50,
1975878958,1902,4276,4276,15171,Traced,VP2_adPN_R,2456584134,False,right,VP2_adPN,VP2_adPN,uPN,,VP2,2.594,3.0,9659.0,5120.0,454.0,3787.0,4677.27101120252,713.888842602186,2895.82090810711,200.60342961082802,0.214661435647846,False,24,
5813069447,819,1085,1085,6499,Traced,VP2_l2PN(lALT)_R,1418985794,True,right,VP2_l2PN,VP2_l2PN,uPN,AVM03,VP2,2.102,2.0,3567.0,2911.0,156.0,924.0,2803.23612804787,358.459259811117,1375.24381177181,222.08316215619598,0.10807633896411599,False,168,
1974846717,363,469,469,3017,Traced,MZ_lvPN(multiAL+SEZ)_R,711305309,True,right,MZ_lvPN,MZ_lvPN,mPN,AVM06,mPN,2.41,2.0,2223.0,726.0,170.0,263.0,1567.29673077213,484.829929734816,584.641095364092,225.80227626171,0.0833584755645836,False,58,
1225100939,535,726,726,4413,Traced,VP2+VC5_l2PN(lALT)_R,1239319825,True,right,VP2+VC5_l2PN,VP2+VC5_l2PN,biPN,AVM03,VP2,2.1919999999999997,2.0,3318.0,608.0,156.0,542.0,1950.71291273858,292.31598018553103,915.859011822538,298.029019465879,0.27033347485664105,False,184,
850708783,137,422,422,706,Traced,M_lvPNm48_R,392348935,True,right,M_lvPNm48,M_lvPNm48,mPN,AVM06,mPN,3.298,3.0,389.0,223.0,217.0,184.0,1326.38966744554,238.891143370792,535.165890596366,275.051101766741,0.0065922637020817704,False,57,
1881401277,309,527,527,2678,Traced,VP1m+VP2_lvPN1_R,589604067,True,right,VP1m+VP2_lvPN1,VP1m+VP2_lvPN1,biPN,AVM06,VP2,2.248,2.0,1947.0,583.0,144.0,358.0,1688.02516794577,474.065780114003,681.895015848562,229.11247275894797,0.15537775308338,False,58,
1912777226,151,418,418,838,Traced,M_lvPNm48_R,407096640,True,right,M_lvPNm48,M_lvPNm48,mPN,AVM06,mPN,3.048,3.0,502.0,255.0,214.0,182.0,1300.0676521096302,236.94828075686797,500.84737316996103,281.274351463421,0.0111160029895386,False,57,
1881059780,290,514,514,2349,Traced,VP1m+VP2_lvPN2_R,389695780,False,right,VP1m+VP2_lvPN2,VP1m+VP2_lvPN2,biPN,AVM06,VP2,2.195,2.0,1770.0,437.0,158.0,340.0,1833.0180301940698,464.032971533254,835.8384509066541,231.523691606885,0.164647705191421,False,58,
1975187554,139,379,379,815,Traced,M_lvPNm48_R,396845708,True,right,M_lvPNm48,M_lvPNm48,mPN,AVM06,mPN,2.887,3.0,544.0,216.0,195.0,167.0,1234.6757891635,232.54716865210202,444.92662246189496,270.409018812919,0.0237777121763701,False,57,
